"gene","module"
"ENSG00000274928.6","yellow"
"ENSG00000233429.9","blue"
"ENSG00000170484.10","turquoise"
"ENSG00000273712.1","grey"
"ENSG00000270300.2","blue"
"ENSG00000271605.6","turquoise"
"ENSG00000177699.4","turquoise"
"ENSG00000100341.12","grey"
"ENSG00000258515.1","blue"
"ENSG00000184979.10","blue"
"ENSG00000114656.12","grey"
"ENSG00000173868.12","green"
"ENSG00000120738.8","grey"
"ENSG00000198754.5","grey"
"ENSG00000241860.7","blue"
"ENSG00000112499.13","grey"
"ENSG00000164116.17","brown"
"ENSG00000233818.1","grey"
"ENSG00000145934.16","yellow"
"ENSG00000185532.20","brown"
"ENSG00000134042.14","brown"
"ENSG00000133561.15","turquoise"
"ENSG00000268849.5","turquoise"
"ENSG00000253485.2","brown"
"ENSG00000176984.6","yellow"
"ENSG00000181218.5","black"
"ENSG00000063015.20","blue"
"ENSG00000252690.3","blue"
"ENSG00000120693.14","brown"
"ENSG00000248445.5","turquoise"
"ENSG00000211714.3","turquoise"
"ENSG00000259488.2","blue"
"ENSG00000114812.13","yellow"
"ENSG00000180347.13","blue"
"ENSG00000113657.13","brown"
"ENSG00000184588.18","turquoise"
"ENSG00000142549.9","brown"
"ENSG00000229962.2","blue"
"ENSG00000189350.13","turquoise"
"ENSG00000196218.13","green"
"ENSG00000287575.1","yellow"
"ENSG00000131016.17","brown"
"ENSG00000233913.7","grey"
"ENSG00000176244.7","yellow"
"ENSG00000172476.4","grey"
"ENSG00000181634.8","turquoise"
"ENSG00000123388.4","grey"
"ENSG00000227482.1","brown"
"ENSG00000185862.7","turquoise"
"ENSG00000153291.16","blue"
"ENSG00000163297.17","turquoise"
"ENSG00000197083.11","brown"
"ENSG00000248693.1","blue"
"ENSG00000170458.14","turquoise"
"ENSG00000185972.6","brown"
"ENSG00000162374.18","turquoise"
"ENSG00000064201.16","turquoise"
"ENSG00000185100.11","grey"
"ENSG00000166924.9","turquoise"
"ENSG00000144583.5","grey"
"ENSG00000267607.1","grey"
"ENSG00000240522.1","blue"
"ENSG00000125531.7","turquoise"
"ENSG00000251002.8","turquoise"
"ENSG00000163590.14","turquoise"
"ENSG00000235888.3","grey"
"ENSG00000232931.6","blue"
"ENSG00000119630.14","turquoise"
"ENSG00000185015.8","grey"
"ENSG00000158186.13","brown"
"ENSG00000106034.18","brown"
"ENSG00000258976.1","grey"
"ENSG00000197457.10","grey"
"ENSG00000148483.9","turquoise"
"ENSG00000221953.5","grey"
"ENSG00000178217.14","grey"
"ENSG00000159167.12","brown"
"ENSG00000180432.6","yellow"
"ENSG00000243696.5","green"
"ENSG00000226491.1","turquoise"
"ENSG00000276900.1","turquoise"
"ENSG00000125337.19","turquoise"
"ENSG00000253522.6","turquoise"
"ENSG00000109158.11","grey"
"ENSG00000261520.5","turquoise"
"ENSG00000079257.8","brown"
"ENSG00000186453.13","brown"
"ENSG00000276168.1","grey"
"ENSG00000176920.13","yellow"
"ENSG00000147394.18","yellow"
"ENSG00000157992.12","turquoise"
"ENSG00000260086.3","turquoise"
"ENSG00000272970.3","brown"
"ENSG00000162520.15","green"
"ENSG00000065675.15","green"
"ENSG00000286156.1","grey"
"ENSG00000271947.1","brown"
"ENSG00000005249.13","turquoise"
"ENSG00000182264.9","blue"
"ENSG00000226450.2","blue"
"ENSG00000146411.6","grey"
"ENSG00000275993.3","grey"
"ENSG00000197099.8","blue"
"ENSG00000177363.5","brown"
"ENSG00000117226.12","blue"
"ENSG00000224023.10","grey"
"ENSG00000225217.1","turquoise"
"ENSG00000234456.8","brown"
"ENSG00000185885.16","blue"
"ENSG00000232729.8","blue"
"ENSG00000176593.8","yellow"
"ENSG00000226948.2","grey"
"ENSG00000103021.9","grey"
"ENSG00000237870.6","turquoise"
"ENSG00000065320.9","turquoise"
"ENSG00000280916.2","grey"
"ENSG00000263089.1","blue"
"ENSG00000122691.13","brown"
"ENSG00000146592.17","brown"
"ENSG00000136449.15","blue"
"ENSG00000286013.1","yellow"
"ENSG00000008438.5","blue"
"ENSG00000198453.13","turquoise"
"ENSG00000239335.4","yellow"
"ENSG00000178795.9","blue"
"ENSG00000141028.6","grey"
"ENSG00000253159.3","brown"
"ENSG00000177707.11","grey"
"ENSG00000240032.1","grey"
"ENSG00000234084.1","blue"
"ENSG00000232104.3","turquoise"
"ENSG00000139364.10","brown"
"ENSG00000130707.18","grey"
"ENSG00000171462.15","turquoise"
"ENSG00000130988.13","brown"
"ENSG00000196209.13","turquoise"
"ENSG00000125910.6","turquoise"
"ENSG00000260578.1","brown"
"ENSG00000182578.14","turquoise"
"ENSG00000273156.2","grey"
"ENSG00000183570.16","brown"
"ENSG00000074706.13","turquoise"
"ENSG00000224945.1","blue"
"ENSG00000212123.4","blue"
"ENSG00000108846.16","grey"
"ENSG00000154319.16","grey"
"ENSG00000249116.1","turquoise"
"ENSG00000189045.15","grey"
"ENSG00000213903.9","yellow"
"ENSG00000223572.10","yellow"
"ENSG00000263740.2","grey"
"ENSG00000138622.4","grey"
"ENSG00000229167.2","grey"
"ENSG00000055955.17","green"
"ENSG00000250506.8","blue"
"ENSG00000126218.12","brown"
"ENSG00000132274.16","blue"
"ENSG00000229644.6","grey"
"ENSG00000213279.2","turquoise"
"ENSG00000254726.3","brown"
"ENSG00000260123.2","blue"
"ENSG00000199753.1","blue"
"ENSG00000234546.4","yellow"
"ENSG00000145431.11","brown"
"ENSG00000168405.17","turquoise"
"ENSG00000165985.10","grey"
"ENSG00000235121.1","blue"
"ENSG00000204632.11","grey"
"ENSG00000123901.9","blue"
"ENSG00000213996.13","brown"
"ENSG00000197696.10","turquoise"
"ENSG00000225173.1","grey"
"ENSG00000140527.15","blue"
"ENSG00000054219.11","turquoise"
"ENSG00000230724.9","blue"
"ENSG00000279631.1","turquoise"
"ENSG00000205838.14","yellow"
"ENSG00000175262.14","green"
"ENSG00000271788.1","blue"
"ENSG00000158869.11","turquoise"
"ENSG00000274272.1","turquoise"
"ENSG00000163075.13","blue"
"ENSG00000137941.17","green"
"ENSG00000196337.12","grey"
"ENSG00000148926.10","turquoise"
"ENSG00000178199.14","turquoise"
"ENSG00000076864.19","turquoise"
"ENSG00000286176.2","yellow"
"ENSG00000286320.1","brown"
"ENSG00000142405.22","turquoise"
"ENSG00000183023.18","turquoise"
"ENSG00000224988.1","blue"
"ENSG00000112818.10","turquoise"
"ENSG00000170017.12","yellow"
"ENSG00000249852.1","green"
"ENSG00000281008.1","blue"
"ENSG00000110492.15","yellow"
"ENSG00000059728.11","yellow"
"ENSG00000272274.2","grey"
"ENSG00000132517.15","blue"
"ENSG00000122862.5","turquoise"
"ENSG00000279415.1","grey"
"ENSG00000178201.4","grey"
"ENSG00000140398.14","blue"
"ENSG00000198108.4","brown"
"ENSG00000196381.11","turquoise"
"ENSG00000141052.18","brown"
"ENSG00000267191.2","grey"
"ENSG00000151882.11","grey"
"ENSG00000196534.5","grey"
"ENSG00000115112.8","yellow"
"ENSG00000230415.1","blue"
"ENSG00000214491.8","turquoise"
"ENSG00000235217.6","brown"
"ENSG00000125571.9","yellow"
"ENSG00000126860.12","turquoise"
"ENSG00000074370.18","turquoise"
"ENSG00000186076.5","yellow"
"ENSG00000198003.12","grey"
"ENSG00000137648.19","blue"
"ENSG00000075223.14","blue"
"ENSG00000175267.15","blue"
"ENSG00000233680.4","yellow"
"ENSG00000274752.1","turquoise"
"ENSG00000215417.13","blue"
"ENSG00000104974.12","turquoise"
"ENSG00000168209.5","grey"
"ENSG00000278966.2","grey"
"ENSG00000272347.1","grey"
"ENSG00000003147.19","turquoise"
"ENSG00000256139.2","turquoise"
"ENSG00000165113.13","yellow"
"ENSG00000113303.12","turquoise"
"ENSG00000100031.19","grey"
"ENSG00000273374.1","blue"
"ENSG00000172458.4","green"
"ENSG00000196932.12","brown"
"ENSG00000114251.15","brown"
"ENSG00000158525.16","grey"
"ENSG00000268895.6","grey"
"ENSG00000130005.13","grey"
"ENSG00000147003.7","grey"
"ENSG00000106069.23","turquoise"
"ENSG00000205853.12","blue"
"ENSG00000138964.17","turquoise"
"ENSG00000069431.11","brown"
"ENSG00000168765.17","blue"
"ENSG00000105383.15","turquoise"
"ENSG00000232065.1","blue"
"ENSG00000265055.2","yellow"
"ENSG00000227218.7","blue"
"ENSG00000175505.11","turquoise"
"ENSG00000126759.14","turquoise"
"ENSG00000287707.1","blue"
"ENSG00000227060.7","grey"
"ENSG00000213139.8","blue"
"ENSG00000226985.7","grey"
"ENSG00000133216.17","turquoise"
"ENSG00000263280.2","yellow"
"ENSG00000107249.23","brown"
"ENSG00000005513.10","turquoise"
"ENSG00000236499.2","blue"
"ENSG00000080709.16","green"
"ENSG00000189184.12","brown"
"ENSG00000251179.1","grey"
"ENSG00000126231.15","blue"
"ENSG00000169385.3","turquoise"
"ENSG00000255274.9","blue"
"ENSG00000229671.3","turquoise"
"ENSG00000279881.1","brown"
"ENSG00000276649.1","yellow"
"ENSG00000136367.14","turquoise"
"ENSG00000187122.17","turquoise"
"ENSG00000166664.14","turquoise"
"ENSG00000102385.12","brown"
"ENSG00000067840.12","brown"
"ENSG00000280179.1","grey"
"ENSG00000176485.12","green"
"ENSG00000132681.17","turquoise"
"ENSG00000105246.6","turquoise"
"ENSG00000089127.14","blue"
"ENSG00000152527.14","blue"
"ENSG00000214612.3","grey"
"ENSG00000233828.5","turquoise"
"ENSG00000138395.17","brown"
"ENSG00000228126.1","blue"
"ENSG00000011600.12","turquoise"
"ENSG00000162711.18","turquoise"
"ENSG00000069812.11","yellow"
"ENSG00000130270.16","grey"
"ENSG00000169946.14","brown"
"ENSG00000258881.6","grey"
"ENSG00000124780.14","turquoise"
"ENSG00000196730.13","turquoise"
"ENSG00000245648.2","blue"
"ENSG00000102962.5","turquoise"
"ENSG00000176040.13","grey"
"ENSG00000268230.5","grey"
"ENSG00000265107.3","brown"
"ENSG00000126264.10","turquoise"
"ENSG00000105996.7","yellow"
"ENSG00000255650.6","yellow"
"ENSG00000279255.1","blue"
"ENSG00000262873.2","grey"
"ENSG00000279622.2","turquoise"
"ENSG00000267197.1","blue"
"ENSG00000152766.6","yellow"
"ENSG00000248323.7","yellow"
"ENSG00000174871.11","blue"
"ENSG00000274191.1","blue"
"ENSG00000278954.1","turquoise"
"ENSG00000285938.1","blue"
"ENSG00000215045.8","blue"
"ENSG00000213876.4","turquoise"
"ENSG00000118473.22","brown"
"ENSG00000135643.5","brown"
"ENSG00000203930.12","brown"
"ENSG00000248213.3","turquoise"
"ENSG00000273802.2","black"
"ENSG00000204577.11","turquoise"
"ENSG00000249992.2","turquoise"
"ENSG00000121594.12","turquoise"
"ENSG00000123095.6","brown"
"ENSG00000204219.11","yellow"
"ENSG00000103485.19","grey"
"ENSG00000215841.3","grey"
"ENSG00000137098.14","grey"
"ENSG00000095585.17","turquoise"
"ENSG00000285852.1","brown"
"ENSG00000081181.8","grey"
"ENSG00000163599.17","turquoise"
"ENSG00000282508.2","blue"
"ENSG00000224743.7","brown"
"ENSG00000157322.17","grey"
"ENSG00000198555.7","grey"
"ENSG00000280022.1","blue"
"ENSG00000286828.1","grey"
"ENSG00000105467.9","turquoise"
"ENSG00000175779.4","turquoise"
"ENSG00000119915.5","grey"
"ENSG00000155926.14","turquoise"
"ENSG00000084734.9","blue"
"ENSG00000141579.7","yellow"
"ENSG00000183111.12","yellow"
"ENSG00000168032.10","grey"
"ENSG00000286216.1","blue"
"ENSG00000270885.2","brown"
"ENSG00000215915.10","grey"
"ENSG00000219797.2","grey"
"ENSG00000175745.14","brown"
"ENSG00000196208.14","brown"
"ENSG00000280162.1","yellow"
"ENSG00000136999.5","grey"
"ENSG00000180878.3","blue"
"ENSG00000234511.10","turquoise"
"ENSG00000288079.1","grey"
"ENSG00000049249.9","turquoise"
"ENSG00000241170.3","blue"
"ENSG00000140379.9","turquoise"
"ENSG00000181781.9","blue"
"ENSG00000227097.5","grey"
"ENSG00000167968.13","grey"
"ENSG00000272195.1","yellow"
"ENSG00000139971.15","brown"
"ENSG00000269235.2","turquoise"
"ENSG00000287218.1","grey"
"ENSG00000255202.1","yellow"
"ENSG00000236700.6","grey"
"ENSG00000259438.1","grey"
"ENSG00000125347.14","turquoise"
"ENSG00000262583.1","yellow"
"ENSG00000101096.20","turquoise"
"ENSG00000112320.12","brown"
"ENSG00000204472.13","turquoise"
"ENSG00000174827.14","turquoise"
"ENSG00000258752.2","blue"
"ENSG00000121236.21","blue"
"ENSG00000267454.6","brown"
"ENSG00000253666.2","grey"
"ENSG00000281344.1","green"
"ENSG00000073670.14","blue"
"ENSG00000129295.9","grey"
"ENSG00000204257.15","turquoise"
"ENSG00000179057.14","yellow"
"ENSG00000162877.13","turquoise"
"ENSG00000275393.1","turquoise"
"ENSG00000234630.1","blue"
"ENSG00000099822.3","grey"
"ENSG00000164841.5","grey"
"ENSG00000205238.9","blue"
"ENSG00000177182.11","grey"
"ENSG00000287608.1","blue"
"ENSG00000164049.14","blue"
"ENSG00000250334.6","turquoise"
"ENSG00000255521.2","turquoise"
"ENSG00000089356.18","blue"
"ENSG00000119771.15","brown"
"ENSG00000176268.5","blue"
"ENSG00000130592.17","turquoise"
"ENSG00000163815.6","brown"
"ENSG00000149781.13","turquoise"
"ENSG00000272282.1","turquoise"
"ENSG00000180447.7","brown"
"ENSG00000255966.1","yellow"
"ENSG00000287603.1","yellow"
"ENSG00000170962.13","brown"
"ENSG00000204677.13","blue"
"ENSG00000228917.1","turquoise"
"ENSG00000168779.20","brown"
"ENSG00000204934.10","turquoise"
"ENSG00000079215.14","turquoise"
"ENSG00000214279.13","blue"
"ENSG00000177875.5","brown"
"ENSG00000100285.10","turquoise"
"ENSG00000125845.7","yellow"
"ENSG00000114770.17","blue"
"ENSG00000187479.8","brown"
"ENSG00000223756.7","blue"
"ENSG00000091972.18","brown"
"ENSG00000213640.3","blue"
"ENSG00000283959.1","turquoise"
"ENSG00000279692.1","grey"
"ENSG00000179088.15","grey"
"ENSG00000244480.1","blue"
"ENSG00000155893.13","yellow"
"ENSG00000104894.12","turquoise"
"ENSG00000248927.1","brown"
"ENSG00000225616.2","grey"
"ENSG00000226711.7","brown"
"ENSG00000288547.3","turquoise"
"ENSG00000233030.2","blue"
"ENSG00000261222.3","turquoise"
"ENSG00000225905.1","blue"
"ENSG00000274372.5","blue"
"ENSG00000240449.1","turquoise"
"ENSG00000204616.11","blue"
"ENSG00000263680.2","blue"
"ENSG00000203814.6","black"
"ENSG00000246526.2","turquoise"
"ENSG00000171097.14","blue"
"ENSG00000148082.10","brown"
"ENSG00000078814.17","green"
"ENSG00000168685.15","turquoise"
"ENSG00000106004.5","grey"
"ENSG00000132386.11","brown"
"ENSG00000286677.1","blue"
"ENSG00000238086.5","turquoise"
"ENSG00000240954.1","turquoise"
"ENSG00000106823.12","brown"
"ENSG00000238142.2","grey"
"ENSG00000273129.1","blue"
"ENSG00000180525.13","grey"
"ENSG00000163357.11","blue"
"ENSG00000244198.7","grey"
"ENSG00000188660.4","grey"
"ENSG00000130287.14","blue"
"ENSG00000129595.14","turquoise"
"ENSG00000247903.1","blue"
"ENSG00000240005.6","grey"
"ENSG00000140030.6","turquoise"
"ENSG00000239998.6","turquoise"
"ENSG00000270127.2","blue"
"ENSG00000241489.8","blue"
"ENSG00000279118.1","green"
"ENSG00000250274.2","turquoise"
"ENSG00000126778.12","yellow"
"ENSG00000207751.3","yellow"
"ENSG00000148426.13","brown"
"ENSG00000187730.9","brown"
"ENSG00000251188.1","grey"
"ENSG00000156675.16","blue"
"ENSG00000243978.8","grey"
"ENSG00000247624.6","yellow"
"ENSG00000213203.3","turquoise"
"ENSG00000267767.3","grey"
"ENSG00000269837.1","turquoise"
"ENSG00000175489.10","turquoise"
"ENSG00000139318.8","blue"
"ENSG00000234779.1","brown"
"ENSG00000257838.5","turquoise"
"ENSG00000159239.13","blue"
"ENSG00000225969.2","blue"
"ENSG00000196421.8","blue"
"ENSG00000226944.1","blue"
"ENSG00000142959.5","grey"
"ENSG00000092096.18","brown"
"ENSG00000175538.11","turquoise"
"ENSG00000135678.12","turquoise"
"ENSG00000251576.1","blue"
"ENSG00000164742.16","brown"
"ENSG00000115255.12","turquoise"
"ENSG00000279713.1","blue"
"ENSG00000167191.12","brown"
"ENSG00000246662.6","yellow"
"ENSG00000224903.2","blue"
"ENSG00000135636.14","green"
"ENSG00000224577.3","grey"
"ENSG00000280079.1","brown"
"ENSG00000138639.18","brown"
"ENSG00000229153.5","grey"
"ENSG00000089820.16","turquoise"
"ENSG00000185933.7","grey"
"ENSG00000158296.14","grey"
"ENSG00000183580.10","brown"
"ENSG00000261409.1","yellow"
"ENSG00000233975.1","blue"
"ENSG00000072195.15","green"
"ENSG00000086506.3","grey"
"ENSG00000163081.4","grey"
"ENSG00000267733.5","turquoise"
"ENSG00000130477.15","turquoise"
"ENSG00000286830.1","grey"
"ENSG00000184530.9","blue"
"ENSG00000260528.5","blue"
"ENSG00000158286.13","blue"
"ENSG00000175426.11","brown"
"ENSG00000254154.8","blue"
"ENSG00000277399.5","yellow"
"ENSG00000259070.7","turquoise"
"ENSG00000273432.1","blue"
"ENSG00000230916.2","grey"
"ENSG00000145908.12","yellow"
"ENSG00000239713.9","turquoise"
"ENSG00000177283.7","brown"
"ENSG00000279518.1","blue"
"ENSG00000168874.13","green"
"ENSG00000164112.13","turquoise"
"ENSG00000278558.5","grey"
"ENSG00000286757.2","blue"
"ENSG00000162595.7","brown"
"ENSG00000176595.4","brown"
"ENSG00000248610.1","brown"
"ENSG00000104490.18","brown"
"ENSG00000228775.8","turquoise"
"ENSG00000227258.6","grey"
"ENSG00000209082.1","grey"
"ENSG00000280294.1","grey"
"ENSG00000126500.3","blue"
"ENSG00000283839.1","turquoise"
"ENSG00000224905.7","yellow"
"ENSG00000163154.6","turquoise"
"ENSG00000251396.7","yellow"
"ENSG00000221963.6","blue"
"ENSG00000134571.11","blue"
"ENSG00000142677.4","yellow"
"ENSG00000143603.19","brown"
"ENSG00000261437.1","blue"
"ENSG00000120262.10","turquoise"
"ENSG00000204516.10","blue"
"ENSG00000049247.14","turquoise"
"ENSG00000250221.1","grey"
"ENSG00000085514.16","turquoise"
"ENSG00000248415.1","grey"
"ENSG00000221968.9","blue"
"ENSG00000140932.10","grey"
"ENSG00000158859.10","brown"
"ENSG00000263006.6","yellow"
"ENSG00000261693.1","grey"
"ENSG00000279365.1","green"
"ENSG00000105122.13","turquoise"
"ENSG00000100154.14","brown"
"ENSG00000250608.2","blue"
"ENSG00000161381.14","brown"
"ENSG00000168040.5","grey"
"ENSG00000113749.7","turquoise"
"ENSG00000151490.15","turquoise"
"ENSG00000133169.6","grey"
"ENSG00000226124.8","grey"
"ENSG00000244242.2","grey"
"ENSG00000160781.17","blue"
"ENSG00000246640.1","grey"
"ENSG00000196972.9","grey"
"ENSG00000212864.3","blue"
"ENSG00000007237.19","brown"
"ENSG00000182489.9","yellow"
"ENSG00000097096.9","yellow"
"ENSG00000261490.1","blue"
"ENSG00000049768.16","turquoise"
"ENSG00000285918.1","brown"
"ENSG00000053438.11","green"
"ENSG00000188219.14","grey"
"ENSG00000276368.2","black"
"ENSG00000132639.13","brown"
"ENSG00000231443.2","blue"
"ENSG00000213988.11","grey"
"ENSG00000002933.9","turquoise"
"ENSG00000204410.16","blue"
"ENSG00000113578.18","brown"
"ENSG00000162490.7","brown"
"ENSG00000267121.6","turquoise"
"ENSG00000105519.18","blue"
"ENSG00000156222.12","blue"
"ENSG00000185507.21","blue"
"ENSG00000261308.3","brown"
"ENSG00000117122.14","brown"
"ENSG00000099194.6","green"
"ENSG00000197465.14","turquoise"
"ENSG00000123364.5","yellow"
"ENSG00000155792.10","green"
"ENSG00000237709.1","grey"
"ENSG00000162676.12","turquoise"
"ENSG00000204176.14","turquoise"
"ENSG00000066405.13","blue"
"ENSG00000178187.8","brown"
"ENSG00000279530.2","grey"
"ENSG00000273045.7","blue"
"ENSG00000143416.21","turquoise"
"ENSG00000184956.16","blue"
"ENSG00000158955.11","turquoise"
"ENSG00000278962.1","brown"
"ENSG00000141448.11","brown"
"ENSG00000043462.13","turquoise"
"ENSG00000262410.1","blue"
"ENSG00000185306.13","turquoise"
"ENSG00000151117.9","yellow"
"ENSG00000184500.16","grey"
"ENSG00000238005.4","brown"
"ENSG00000115257.15","grey"
"ENSG00000132874.15","green"
"ENSG00000010379.16","green"
"ENSG00000178053.20","turquoise"
"ENSG00000283265.1","grey"
"ENSG00000240063.1","grey"
"ENSG00000120162.10","blue"
"ENSG00000230526.1","grey"
"ENSG00000152767.17","brown"
"ENSG00000273151.1","blue"
"ENSG00000207554.1","blue"
"ENSG00000172935.9","brown"
"ENSG00000020181.18","brown"
"ENSG00000137747.16","yellow"
"ENSG00000109472.14","brown"
"ENSG00000167741.11","blue"
"ENSG00000213997.3","blue"
"ENSG00000102409.10","brown"
"ENSG00000231185.7","grey"
"ENSG00000264304.1","blue"
"ENSG00000126010.6","brown"
"ENSG00000271327.1","blue"
"ENSG00000112541.17","brown"
"ENSG00000007516.14","turquoise"
"ENSG00000163673.7","brown"
"ENSG00000265763.4","yellow"
"ENSG00000240668.1","grey"
"ENSG00000170561.13","grey"
"ENSG00000236056.1","grey"
"ENSG00000260306.1","blue"
"ENSG00000181585.7","grey"
"ENSG00000140749.9","turquoise"
"ENSG00000237916.1","blue"
"ENSG00000165178.9","turquoise"
"ENSG00000257443.1","grey"
"ENSG00000254887.1","grey"
"ENSG00000117425.14","blue"
"ENSG00000220773.1","yellow"
"ENSG00000173198.6","turquoise"
"ENSG00000186862.20","turquoise"
"ENSG00000246528.3","turquoise"
"ENSG00000214897.5","grey"
"ENSG00000179862.7","yellow"
"ENSG00000260249.3","yellow"
"ENSG00000176533.13","turquoise"
"ENSG00000049246.14","grey"
"ENSG00000103241.7","turquoise"
"ENSG00000161082.13","blue"
"ENSG00000228495.2","brown"
"ENSG00000185046.18","turquoise"
"ENSG00000197380.11","brown"
"ENSG00000260455.2","brown"
"ENSG00000016402.13","blue"
"ENSG00000287236.1","grey"
"ENSG00000259727.1","grey"
"ENSG00000233593.10","brown"
"ENSG00000178752.16","grey"
"ENSG00000276855.1","brown"
"ENSG00000008517.18","turquoise"
"ENSG00000186493.13","turquoise"
"ENSG00000275294.4","blue"
"ENSG00000164199.18","blue"
"ENSG00000118495.20","brown"
"ENSG00000153162.9","turquoise"
"ENSG00000104369.5","green"
"ENSG00000232949.2","turquoise"
"ENSG00000183682.8","brown"
"ENSG00000145040.4","grey"
"ENSG00000279926.1","blue"
"ENSG00000279375.1","grey"
"ENSG00000092969.12","brown"
"ENSG00000267284.2","grey"
"ENSG00000242950.7","blue"
"ENSG00000250878.3","green"
"ENSG00000272666.1","yellow"
"ENSG00000224040.1","grey"
"ENSG00000114124.2","blue"
"ENSG00000171596.7","turquoise"
"ENSG00000280339.1","brown"
"ENSG00000183439.9","brown"
"ENSG00000227262.3","grey"
"ENSG00000226243.1","grey"
"ENSG00000225684.4","brown"
"ENSG00000274925.1","blue"
"ENSG00000232504.5","green"
"ENSG00000232194.1","grey"
